ITEM: TIMESTEP
1800
ITEM: NUMBER OF ATOMS
3029
ITEM: BOX BOUNDS pp pp ff
-3.0000000000000000e+00 3.0000000000000000e+00
-3.0000000000000000e+00 3.0000000000000000e+00
0.0000000000000000e+00 1.7000000000000000e+01
ITEM: ATOMS x y z radius
-1.04322 -2.11711 1.5158 0.1
-0.65481 -2.04491 1.58069 0.1
0.0831421 -2.23812 1.62979 0.1
0.139118 -2.42535 1.67291 0.1
-0.707865 -1.91053 1.36743 0.1
-1.60506 -1.00982 3.62368 0.1
0.450422 -2.08132 1.63646 0.1
0.945786 -2.05052 1.62436 0.1
0.740831 -2.04421 1.61282 0.1
1.54673 -1.99572 1.98486 0.5
-1.01869 -1.80053 2.40595 0.1
1.06822 0.064617 2.9413 0.1
-1.88042 -0.748123 1.66584 0.1
-2.66011 -1.12568 1.55558 0.1
-2.60561 -1.27749 1.67044 0.1
-2.30155 -1.77286 1.6335 0.1
-1.99545 -2.05428 1.69777 0.1
-2.17304 -1.90962 1.75941 0.1
-2.51225 -0.910319 2.97661 0.1
-2.12263 -1.90829 1.52143 0.15
-1.86216 -1.94911 1.88581 0.1
-1.02386 -1.92039 1.55378 0.1
-0.605476 -1.64653 2.0177 0.5
-1.16879 -1.65336 2.19496 0.1
-0.141405 -2.22497 1.59552 0.1
-1.05782 -2.30834 1.57329 0.1
0.0412567 -1.26103 1.52881 0.1
0.436888 -1.6266 2.05415 0.5
0.795971 -0.999421 1.19565 0.1
0.998905 -1.68333 1.85192 0.1
2.80099 -0.713013 1.78921 0.1
2.2048 -1.2943 2.00562 0.5
-1.93153 -1.73186 1.56764 0.1
-2.18564 -1.44286 1.86106 0.1
-1.7966 -1.01812 1.45772 0.1
-2.47763 -1.14036 1.73744 0.1
-1.58393 -1.36067 1.89674 0.5
-1.19131 -0.65885 1.34297 0.1
-1.29088 -0.91858 1.8441 0.1
-0.075357 -0.407227 1.0529 0.1
-1.0236 -0.736085 2.51017 0.1
0.539329 0.0224823 1.74376 0.1
-0.196757 -1.22752 1.54299 0.1
1.10447 -0.449325 1.77218 0.1
0.504247 -0.587185 1.68827 0.5
0.600866 0.166116 1.88645 0.1
0.468794 -1.17175 1.51097 0.15
-0.591331 -2.82284 4.07966 0.1
0.4252 0.220212 1.82196 0.1
0.643189 -0.925142 0.499556 0.1
1.39957 0.249873 2.02845 0.1
0.99727 0.456768 2.96643 0.1
1.2575 -1.09899 1.85188 0.5
1.56011 -1.37212 2.29361 0.1
2.0136 -1.79226 3.51061 0.1
2.67533 -0.508288 1.79702 0.1
2.63354 -0.314257 1.68056 0.1
2.0244 -0.83777 2.39842 0.1
1.98327 -0.857336 1.61799 0.1
2.25039 -0.272091 1.49776 0.1
1.99359 -0.0432307 1.14564 0.1
-2.85412 -0.130728 1.3716 0.1
-2.66469 0.0506594 1.47624 0.1
-2.45634 -0.559986 1.59647 0.5
-2.84343 -0.573963 2.06844 0.1
-1.65662 -0.640936 1.58531 0.1
-1.42272 -0.700487 1.51335 0.1
-2.17818 0.352763 1.00049 0.1
-1.83857 -0.564909 1.51173 0.1
-2.47557 -0.674609 0.995511 0.1
-1.25027 -0.871799 1.4839 0.15
-0.391944 -1.03641 1.5862 0.1
-0.0976297 -0.354265 1.35158 0.1
-0.296799 -0.152475 1.67642 0.1
-0.193128 0.445394 1.55705 0.1
0.0641551 -0.322796 0.956407 0.1
0.710479 -0.984223 0.865101 0.1
1.10707 0.134116 1.55551 0.5
1.09758 -0.575908 1.61461 0.1
1.83505 -0.380433 2.0231 0.5
1.80606 0.180126 1.64974 0.1
0.368451 -0.544659 3.12088 0.1
2.46465 -0.486352 1.83542 0.1
2.18177 -0.306113 1.25515 0.1
2.83951 -0.545782 1.63681 0.1
